id,api_id,duration,lap_id,local_timestamp,number,session_entry_id
369,pitstop_5M6JyFsT,00:00:31.718,283857,16:14:55,5,28139
370,pitstop_pFgiF9dc,00:00:23.741,283871,16:36:41,6,28139
371,pitstop_VfGysFRo,00:00:23.872,283913,13:36:13,1,28143
372,pitstop_j3OXbBBP,00:00:22.958,283930,16:13:21,2,28143
373,pitstop_KYYI6evj,00:00:22.526,283946,16:39:07,3,28143
374,pitstop_pM2N4gay,00:00:29.546,283986,13:36:40,1,28147
375,pitstop_Watz7uLT,00:00:22.402,284002,16:11:53,2,28147
376,pitstop_b2YIoKIG,00:00:22.77,284016,16:35:03,3,28147
377,pitstop_psAToZUY,00:00:24.472,284057,13:33:04,1,28151
378,pitstop_gntauHNk,00:00:24.196,284060,13:38:51,2,28151
379,pitstop_wShsc7xE,00:00:22.832,284073,16:08:48,3,28151
380,pitstop_WucVt1Mx,00:00:22.869,284091,16:37:50,4,28151
381,pitstop_u3sxEeHd,00:00:23.816,284148,16:11:52,1,28155
382,pitstop_t97aBUmz,00:00:24.145,284165,16:39:31,2,28155
383,pitstop_oQspYQ1S,00:00:24.886,284206,13:38:09,1,28159
384,pitstop_59Qov5G7,00:00:22.742,284221,16:11:50,2,28159
385,pitstop_RIjNja0G,00:00:22.56,284237,16:37:52,3,28159
386,pitstop_Nnf1ptfY,00:00:28.346,284238,16:39:50,4,28159
387,pitstop_zEgdP9OI,00:00:23.687,284294,16:11:49,1,28163
388,pitstop_NqnGwynn,00:00:24.618,284311,16:39:22,2,28163
389,pitstop_eF5Br7tg,00:00:26.045,284349,13:35:14,1,28166
390,pitstop_woJGRAFx,00:00:24.863,284365,16:10:26,2,28166
391,pitstop_iuUvbUGh,00:00:23.338,284381,16:36:45,3,28166
392,pitstop_kn7TSi4E,00:00:23.305,284416,13:28:31,1,28168
393,pitstop_gI15Mg6T,00:00:25.066,284420,13:35:21,2,28168
394,pitstop_Xdr90CWN,00:00:24.684,284435,16:08:51,3,28168
395,pitstop_pRnVjYVu,00:00:23.059,284451,16:35:12,4,28168
396,pitstop_c8aW3Svx,00:00:23.949,284490,13:31:50,1,28171
397,pitstop_6MgyH3E8,00:00:24.649,284493,13:37:27,2,28171
398,pitstop_ZfN6d6mH,00:00:23.97,284507,16:08:53,3,28171
399,pitstop_rpi0posD,00:00:26.561,284523,16:35:23,4,28171
400,pitstop_12gAF6nK,00:00:23.105,284562,13:31:28,1,28174
401,pitstop_Er8SETrc,00:00:22.986,284564,13:35:10,2,28174
402,pitstop_uB3ckrcE,00:00:22.735,284581,16:11:57,3,28174
403,pitstop_9idUlCmx,00:00:22.702,284598,16:39:36,4,28174
404,pitstop_JZjpoJH1,00:00:30.288,284653,16:10:23,1,28178
405,pitstop_CIgsMtgV,00:00:24.039,284670,16:38:22,2,28178
406,pitstop_XeMazfRm,00:00:27.202,284699,13:17:25,1,28181
407,pitstop_G0WfsFaV,00:00:34.897,284725,16:10:48,2,28181
408,pitstop_9T981kqi,00:00:33.278,284742,16:39:20,3,28181
409,pitstop_ym6VzHyH,00:00:29.115,284797,16:14:01,1,28183
410,pitstop_9tyx60sa,00:00:29.54,284811,16:37:38,2,28183
411,pitstop_KtcY4OfE,00:00:24.143,284847,13:32:07,1,28185
412,pitstop_BkuNqMG6,00:00:30.497,284853,13:43:32,2,28185
413,pitstop_mzQsqPkS,00:00:24.655,284863,16:07:00,3,28185
414,pitstop_YrWgOalZ,00:00:14.538,284866,16:12:15,4,28185
415,pitstop_s6mQ9j2c,00:00:30.714,284882,16:38:56,5,28185
416,pitstop_pm3iv3le,00:00:24.425,284934,16:08:50,1,28187
417,pitstop_yMs5ALg7,00:00:25.079,284951,16:37:16,2,28187
418,pitstop_sH77uebv,00:00:51.684,284989,13:35:28,1,28189
419,pitstop_SBFA7GKP,00:00:23.332,285006,16:12:14,2,28189
420,pitstop_Nysm7CjG,00:00:25.14,285022,16:38:45,3,28189
421,pitstop_aDWVBW12,00:00:22.479,285075,16:10:20,1,28191
422,pitstop_M58nT4MP,00:00:28.63,285083,16:24:38,2,28191
423,pitstop_oMq01Lwe,00:00:14.538,285090,16:35:33,3,28191
424,pitstop_rXntFDAg,00:00:23.129,285093,16:40:04,4,28191
425,pitstop_38hXhnvw,00:00:23.571,285126,13:31:45,1,28194
426,pitstop_5nh4dn88,00:00:24.943,285128,13:35:30,2,28194
427,pitstop_MuhmMyHh,00:00:23.593,285144,16:10:29,3,28194
428,pitstop_52ncJDoj,00:00:23.7,285160,16:36:46,4,28194
429,pitstop_bHqmw3A1,00:00:31.701,285170,16:53:19,5,28194
430,pitstop_J2oG6EJ6,00:00:23.113,285207,16:10:18,1,28197
431,pitstop_YRmRez9F,00:00:23.364,285224,16:37:57,2,28197
432,pitstop_fRV9O34n,00:00:24.052,285246,13:30:09,1,28201
433,pitstop_CoPTgk9A,00:00:22.923,285264,16:08:49,2,28201
434,pitstop_2ylXDqTl,00:00:14.565,285275,16:27:43,3,28201
435,pitstop_j5L0kCST,00:00:32.449,285279,16:33:51,4,28201
436,pitstop_A0F1OMh1,00:00:23.893,285298,13:31:21,1,28204
437,pitstop_xa2KbXMF,00:00:26.348,285300,13:34:54,2,28204
438,pitstop_j1laJ8AV,00:00:26.129,285317,16:11:54,3,28204
439,pitstop_W0jPFsfP,00:00:44.037,285339,13:35:26,1,28208
440,pitstop_9noyxGXm,00:00:21.006,285373,14:28:11,1,28214
441,pitstop_ozUhygwy,00:00:20.441,285389,14:56:16,2,28214
442,pitstop_oNgfmvH0,00:00:20.331,285406,15:25:39,3,28214
443,pitstop_9VATkgFk,00:00:21.477,285433,14:28:15,1,28218
444,pitstop_FJ5qP2a5,00:00:20.551,285448,14:54:36,2,28218
445,pitstop_seIgT4o0,00:00:20.136,285464,15:22:21,3,28218
446,pitstop_pVznA0ZV,00:00:20.465,285492,14:26:28,1,28222
447,pitstop_24myiV6K,00:00:20.319,285507,14:52:53,2,28222
448,pitstop_mTed7oob,00:00:20.367,285521,15:17:11,3,28222
449,pitstop_kJY5hezP,00:00:20.34,285551,14:24:49,1,28226
450,pitstop_RnCtldQU,00:00:21.035,285563,14:46:06,2,28226
451,pitstop_5Y7yEms4,00:00:20.212,285581,15:17:41,3,28226
452,pitstop_k5KwxdUV,00:00:20.718,285614,14:30:07,1,28230
453,pitstop_x5Gn5kvT,00:00:25.537,285630,14:58:23,2,28230
454,pitstop_o8Gkvzq3,00:00:20.404,285647,15:28:09,3,28230
455,pitstop_Lr81JROP,00:00:20.997,285673,14:28:31,1,28234
456,pitstop_vwadziRD,00:00:20.325,285689,14:56:46,2,28234
457,pitstop_0CMGqicj,00:00:20.479,285707,15:28:21,3,28234
458,pitstop_5OGJ4YHZ,00:00:21.054,285731,14:25:02,1,28238
459,pitstop_ZUSfkNXT,00:00:23.547,285749,14:57:07,2,28238
460,pitstop_D5oixfCW,00:00:20.896,285764,15:23:36,3,28238
461,pitstop_YKJSSrRS,00:00:21.391,285798,14:37:50,1,28242
462,pitstop_dDxNWdx4,00:00:21.103,285821,15:18:33,2,28242
463,pitstop_UpH9ko4y,00:00:20.676,285848,14:25:09,1,28244
464,pitstop_tlwR8Hgb,00:00:20.286,285864,14:53:47,2,28244
465,pitstop_kKDFtU0e,00:00:21.036,285879,15:20:21,3,28244
466,pitstop_TPrAhmbQ,00:00:22.114,285905,14:23:23,1,28247
467,pitstop_VUUYWz6g,00:00:22.285,285921,14:52:04,2,28247
468,pitstop_Mctz3GvE,00:00:21.472,285934,15:15:10,3,28247
469,pitstop_iHbsDihJ,00:00:21.939,285977,14:48:56,1,28250
470,pitstop_3nU00RWu,00:00:21.163,286021,14:23:27,1,28253
471,pitstop_D0ReRQ7V,00:00:21.262,286038,14:53:53,2,28253
472,pitstop_a6OrqcCW,00:00:21.286,286050,15:15:16,3,28253
473,pitstop_Z60obJzS,00:00:21.321,286082,14:28:54,1,28256
474,pitstop_MPlWqIBJ,00:00:20.46,286094,14:50:28,2,28256
475,pitstop_SEuxw93u,00:00:20.995,286113,15:24:07,3,28256
476,pitstop_g97B78Wk,00:00:20.567,286140,14:28:51,1,28259
477,pitstop_lEAtB33Z,00:00:20.818,286153,14:52:08,2,28259
478,pitstop_NgDtFtRb,00:00:21.069,286170,15:22:18,3,28259
479,pitstop_bzpCRxAx,00:00:22.104,286199,14:30:49,1,28262
480,pitstop_hOoo8zX8,00:00:21.168,286211,14:52:26,2,28262
481,pitstop_Z1JfetOs,00:00:21.105,286223,15:13:41,3,28262
482,pitstop_SmrnO3RB,00:00:23.492,286253,14:23:29,1,28265
483,pitstop_yR1eTkBq,00:00:20.545,286275,15:03:14,2,28265
484,pitstop_UP09Qbnx,00:00:21.201,286314,14:28:40,1,28268
485,pitstop_4Lg48W5D,00:00:30.665,286315,14:30:59,2,28268
486,pitstop_D0kGwydG,00:00:21.168,286331,14:59:40,3,28268
487,pitstop_G7YMWgTC,00:00:21.301,286369,14:22:02,1,28272
488,pitstop_XBdBPbza,00:00:21.805,286387,14:54:30,2,28272
489,pitstop_cIT2xBrk,00:00:21.49,286403,15:23:06,3,28272
490,pitstop_SSKSO5nj,00:00:23.241,286431,14:29:11,1,28275
491,pitstop_lUYcQyfE,00:00:21.126,286443,14:51:06,2,28275
492,pitstop_hK5Dlcb8,00:00:22.632,286459,15:19:57,3,28275
493,pitstop_VZlYcx0a,00:00:23.327,286491,14:36:30,1,28277
494,pitstop_8QyFJvOq,00:00:22.131,286507,15:05:36,2,28277
495,pitstop_PpOosWfi,00:00:21.9,286546,14:34:56,1,28279
496,pitstop_nneWKrq4,00:00:22.03,286571,15:20:26,2,28279
497,pitstop_D1gUbb8O,00:00:21.943,286603,14:36:56,1,28281
498,pitstop_fU3jUSXs,00:00:22.25,286622,15:11:48,2,28281
499,pitstop_eWT28lDj,00:00:24.459,286656,14:31:23,1,28283
500,pitstop_NbQEnKQ9,00:00:22.766,286669,14:55:33,2,28283
501,pitstop_ChrAkJfR,00:00:22.235,286684,15:23:02,3,28283
502,pitstop_EgnB73FF,00:00:28.03,286710,14:29:43,1,28285
503,pitstop_Ye1pEYYZ,00:00:24.675,286725,14:58:17,2,28285
504,pitstop_5q5YCNE4,00:00:26.059,286740,15:26:13,3,28285
505,pitstop_wTXagaPL,00:00:26.566,286763,13:25:42,1,28287
506,pitstop_oG9y0Jfp,00:00:23.974,286778,13:51:15,2,28287
507,pitstop_2ySycSgk,00:00:23.474,286790,14:10:50,3,28287
508,pitstop_uBdGzqn7,00:00:24.818,286819,13:27:22,1,28291
509,pitstop_qjCT09GO,00:00:31.558,286833,13:51:10,2,28291
510,pitstop_clREBt5k,00:00:23.137,286842,14:06:13,3,28291
511,pitstop_RDMYNnpN,00:00:23.973,286873,13:25:41,1,28295
512,pitstop_rmhCz5cz,00:00:25.49,286887,13:49:36,2,28295
513,pitstop_IFgLtQgr,00:00:23.785,286899,14:09:30,3,28295
514,pitstop_OycMM74U,00:00:25.1,286928,13:25:49,1,28299
515,pitstop_pUOk5e96,00:00:24.065,286940,13:46:21,2,28299
516,pitstop_YbzOsNWc,00:00:23.34,286953,14:07:50,3,28299
517,pitstop_yMv1anOC,00:00:24.159,286984,13:27:39,1,28303
518,pitstop_nFvXRbmL,00:00:23.929,286997,13:49:48,2,28303
519,pitstop_QYjt499R,00:00:23.238,287012,14:14:35,3,28303
520,pitstop_uYpHe5u7,00:00:24.722,287038,13:26:12,1,28307
521,pitstop_bnbL15CW,00:00:24.399,287056,13:56:50,2,28307
522,pitstop_cjbpDNy9,00:00:25.386,287093,13:26:13,1,28311
523,pitstop_5boJcCkf,00:00:25.619,287113,14:00:08,2,28311
524,pitstop_FVCYsWj9,00:00:24.716,287145,13:22:37,1,28314
525,pitstop_Gyb9WY32,00:00:24.434,287165,13:57:06,2,28314
526,pitstop_QmXXpMCJ,00:00:30.242,287198,13:20:38,1,28317
527,pitstop_Ga5uxHrG,00:00:31.751,287205,13:33:23,2,28317
528,pitstop_Gy3imyLo,00:00:24.651,287220,13:58:47,3,28317
529,pitstop_ZJKsa2tI,00:00:24.719,287255,13:26:20,1,28320
530,pitstop_WgxkNWvK,00:00:24.095,287274,13:58:46,2,28320
531,pitstop_ST0QkDTq,00:00:25.737,287307,13:24:13,1,28322
532,pitstop_8lc2OpIU,00:00:24.077,287321,13:48:32,2,28322
533,pitstop_H8RTKR64,00:00:27.24,287336,14:13:32,3,28322
534,pitstop_u7rqQPNp,00:00:24.88,287361,13:24:37,1,28325
535,pitstop_zm6d4G9G,00:00:24.172,287388,14:10:21,2,28325
536,pitstop_z51ZuVGL,00:00:25.86,287415,13:24:38,1,28328
537,pitstop_BqyqURjM,00:00:23.955,287435,13:59:02,2,28328
538,pitstop_6qIVQ2qh,00:00:26.238,287468,13:24:27,1,28331
539,pitstop_FVpWF6xv,00:00:24.272,287481,13:47:12,2,28331
540,pitstop_FGMevzhu,00:00:23.869,287492,14:05:42,3,28331
541,pitstop_HsJTlNhi,00:00:26.612,287523,13:26:02,1,28335
542,pitstop_EG3xNbBu,00:00:45.291,287535,13:46:50,2,28335
543,pitstop_NmrXcaKe,00:00:31.471,287537,13:50:52,3,28335
544,pitstop_Rv4UFgs8,00:00:25.416,287576,13:24:52,1,28339
545,pitstop_9rM3gRYS,00:00:24.959,287595,13:58:43,2,28339
546,pitstop_DwlOEvyS,00:00:28.742,287627,13:25:14,1,28341
547,pitstop_iqv7KQhW,00:00:25.428,287644,13:55:39,2,28341
548,pitstop_xZy6oKm5,00:00:26.643,287678,13:25:12,1,28343
549,pitstop_j9xdLMps,00:00:25.505,287698,14:00:49,2,28343
550,pitstop_gWHXkbgM,00:00:25.872,287730,13:27:17,1,28345
551,pitstop_08SWT4CP,00:00:26.942,287746,13:56:23,2,28345
552,pitstop_aeDyonAy,00:00:25.07,287779,13:24:05,1,28347
553,pitstop_M9SE1RGp,00:00:24.287,287794,13:49:45,2,28347
554,pitstop_boUKdK8K,00:00:23.292,287807,14:11:08,3,28347
555,pitstop_KL1C9pAv,00:00:26.279,287821,13:24:30,1,28351
556,pitstop_OAKQew1h,00:00:24.62,287835,13:48:50,2,28351
557,pitstop_xXqtX5wj,00:00:28.448,287847,13:24:19,1,28353
558,pitstop_ZYg4LymR,00:00:31.551,287856,13:40:27,2,28353
559,pitstop_C3rkkK8Y,00:00:20.982,287893,14:29:38,1,28362
560,pitstop_jKrujOKZ,00:00:20.496,287908,14:54:10,2,28362
561,pitstop_AXLTpC3a,00:00:20.403,287928,15:26:17,3,28362
562,pitstop_DetVPDKw,00:00:20.43,287956,14:29:39,1,28366
563,pitstop_Jk3XZoVB,00:00:20.035,287972,14:55:46,2,28366
564,pitstop_OXfEKL88,00:00:19.975,287993,15:29:30,3,28366
565,pitstop_kqdVU3fl,00:00:20.44,288017,14:26:23,1,28370
566,pitstop_ELkIn5HY,00:00:21.299,288033,14:52:32,2,28370
567,pitstop_WnezD7f9,00:00:20.324,288059,15:34:20,3,28370
568,pitstop_Zn1XrLxh,00:00:20.394,288082,14:29:57,1,28374
569,pitstop_j8wSx7zK,00:00:20.274,288106,15:09:11,2,28374
570,pitstop_uPkVxDXj,00:00:20.11,288125,15:39:44,3,28374
571,pitstop_wQBgA9Bl,00:00:20.344,288146,14:31:36,1,28378
572,pitstop_74xKD3Vs,00:00:20.185,288170,15:10:46,2,28378
573,pitstop_6nNGbF3W,00:00:21.903,288188,15:39:43,3,28378
574,pitstop_10W6hAE4,00:00:20.839,288214,14:39:56,1,28382
575,pitstop_gevrofwq,00:00:20.879,288240,15:22:30,2,28382
576,pitstop_OAnJ8atW,00:00:20.348,288269,14:26:39,1,28386
577,pitstop_k6D4xeGV,00:00:20.975,288291,15:03:03,2,28386
578,pitstop_m7qGDOvg,00:00:20.047,288308,15:30:50,3,28386
579,pitstop_aS2Uw2Xr,00:00:20.768,288332,14:28:22,1,28390
580,pitstop_LAWXqRrL,00:00:20.299,288354,15:04:59,2,28390
581,pitstop_RPuPTxSP,00:00:19.93,288373,15:35:53,3,28390
582,pitstop_M7K31uT2,00:00:20.882,288399,14:36:51,1,28394
583,pitstop_pjbIvVxL,00:00:21.267,288427,15:23:03,2,28394
584,pitstop_eMTfHhPX,00:00:21.449,288462,14:41:53,1,28396
585,pitstop_rzhTR4rb,00:00:20.572,288485,15:19:54,2,28396
586,pitstop_X83wVJt7,00:00:27.247,288509,14:17:05,1,28400
587,pitstop_dw9VIF49,00:00:21.645,288542,15:11:48,2,28400
588,pitstop_MaFOnSul,00:00:21.062,288585,14:42:02,1,28403
589,pitstop_M3Iv0dU4,00:00:21.689,288605,15:15:07,2,28403
590,pitstop_ZqdZ9Ej9,00:00:23.676,288646,14:42:05,1,28406
591,pitstop_ZediyFPQ,00:00:22.535,288674,15:28:11,2,28406
592,pitstop_JXGzzLrV,00:00:21.601,288699,14:28:35,1,28409
593,pitstop_JyM0lmRk,00:00:21.057,288719,15:01:53,2,28409
594,pitstop_sfKbIeM7,00:00:27.301,288755,14:20:28,1,28412
595,pitstop_kYTaZ3dA,00:00:20.954,288781,15:04:03,2,28412
596,pitstop_JsB501nL,00:00:22.088,288832,14:47:26,1,28415
597,pitstop_WzwSaGw3,00:00:21.175,288856,15:27:48,2,28415
598,pitstop_eeRlIpkL,00:00:22.252,288887,14:41:05,1,28417
599,pitstop_9NuzO1SX,00:00:21.252,288913,15:25:25,2,28417
600,pitstop_Rw9wyHLH,00:00:20.762,288947,14:44:42,1,28419
601,pitstop_mMJAyfML,00:00:23.588,288972,15:27:24,2,28419
602,pitstop_QYQYU9SH,00:00:22.319,289002,14:39:29,1,28421
603,pitstop_jXC4GcUh,00:00:24.053,289030,15:27:43,2,28421
604,pitstop_rr3SRrVf,00:00:31.879,289049,14:21:22,1,28423
605,pitstop_2mzZFFEn,00:00:22.331,289067,14:53:09,2,28423
606,pitstop_dHEKaGcC,00:00:22.458,289090,15:32:52,3,28423
607,pitstop_ujwBBf2F,00:00:22.048,289116,14:37:44,1,28425
608,pitstop_BT4nktxP,00:00:20.952,289158,14:43:15,1,28427
609,pitstop_ydiCRTc1,00:00:21.786,289212,14:22:29,1,28437
610,pitstop_NmK0Qozv,00:00:21.065,289228,14:46:49,2,28437
611,pitstop_KYd4eD97,00:00:20.046,289243,15:08:53,3,28437
612,pitstop_ZsOHZWlk,00:00:20.69,289286,14:24:05,1,28441
613,pitstop_2snXzD7Q,00:00:20.611,289302,14:48:22,2,28441
614,pitstop_YRRI42Yj,00:00:19.664,289315,15:07:32,3,28441
615,pitstop_0WLLPKLH,00:00:22.886,289359,14:24:10,1,28445
616,pitstop_JdQxLOeJ,00:00:23.208,289372,14:44:04,2,28445
617,pitstop_7NJWS7tv,00:00:19.936,289383,15:00:23,3,28445
618,pitstop_uvQOQ476,00:00:20.126,289394,15:16:33,4,28445
619,pitstop_3jdT6Q1S,00:00:21.88,289432,14:23:59,1,28449
620,pitstop_8tcgujBR,00:00:20.803,289446,14:45:16,2,28449
621,pitstop_NWiClt3C,00:00:20.861,289460,15:05:54,3,28449
622,pitstop_5z60ye3r,00:00:20.855,289472,15:24:11,4,28449
623,pitstop_cxT0qOLZ,00:00:21.628,289474,15:27:35,5,28449
624,pitstop_goKEGEW1,00:00:13.173,289476,15:30:48,6,28449
625,pitstop_RBBVXwcl,00:00:20.854,289503,14:20:59,1,28453
626,pitstop_xRZfr6zF,00:00:20,289518,14:44:03,2,28453
627,pitstop_iZQEePn8,00:00:20.673,289532,15:04:48,3,28453
628,pitstop_25VZiFmt,00:00:21.122,289544,15:22:51,4,28453
629,pitstop_ciKHB1iM,00:00:20.715,289546,15:26:20,5,28453
630,pitstop_cierom08,00:00:22.293,289576,14:21:09,1,28457
631,pitstop_dO0skwYy,00:00:21.138,289591,14:44:34,2,28457
632,pitstop_sgcEmnaC,00:00:22.453,289606,15:06:53,3,28457
633,pitstop_rykcXBW8,00:00:21.157,289624,15:33:53,4,28457
634,pitstop_iRJi9p7b,00:00:22.262,289650,14:22:46,1,28461
635,pitstop_gWnlAw7h,00:00:20.801,289666,14:47:32,2,28461
636,pitstop_yllKouxX,00:00:20.935,289681,15:10:06,3,28461
637,pitstop_80UQHo5V,00:00:22.349,289722,14:24:42,1,28464
638,pitstop_B7MXY2w6,00:00:21.46,289735,14:44:55,2,28464
639,pitstop_F4dCaB9F,00:00:20.36,289753,15:11:41,3,28464
640,pitstop_vlztho4G,00:00:20.767,289792,14:24:17,1,28466
641,pitstop_1HkFJlDe,00:00:19.939,289807,14:47:28,2,28466
642,pitstop_etevLB9u,00:00:20.563,289830,15:22:04,3,28466
643,pitstop_A6AyIRTT,00:00:23.244,289834,15:28:47,4,28466
644,pitstop_kt1nG3aO,00:00:23.734,289865,14:26:24,1,28470
645,pitstop_Jrzqix1X,00:00:22.552,289876,14:43:20,2,28470
646,pitstop_zLgcGGkN,00:00:21.345,289899,15:17:40,3,28470
647,pitstop_LpNcup5X,00:00:23.725,289935,14:24:35,1,28473
648,pitstop_fP0LLlAh,00:00:22.852,289957,14:58:08,2,28473
649,pitstop_nkZVRd9W,00:00:21.258,289985,15:40:56,3,28473
650,pitstop_JhObEH46,00:00:25.532,290004,14:21:18,1,28476
651,pitstop_T6hlANsu,00:00:24.194,290019,14:44:47,2,28476
652,pitstop_G8cKB6uS,00:00:21.353,290044,15:22:54,3,28476
653,pitstop_mvN7ho50,00:00:21.609,290047,15:28:00,4,28476
654,pitstop_KnUEvJjt,00:00:22.64,290075,14:21:19,1,28479
655,pitstop_W2nyKEYN,00:00:22.217,290089,14:43:19,2,28479
656,pitstop_F60gYXwA,00:00:20.58,290102,15:02:51,3,28479
657,pitstop_ga7F3JIO,00:00:31.539,290115,15:22:55,4,28479
658,pitstop_9rtWj68X,00:00:25.596,290117,15:26:36,5,28479
659,pitstop_LicV2ijf,00:00:21.902,290147,14:24:55,1,28482
660,pitstop_dn57IfEw,00:00:20.589,290161,14:46:48,2,28482
661,pitstop_H0ukw9Vd,00:00:21.796,290185,15:23:22,3,28482
662,pitstop_htmAJmWY,00:00:21.503,290188,15:28:27,4,28482
663,pitstop_91HskCZ7,00:00:22.215,290218,14:24:56,1,28486
664,pitstop_n3QgIq4k,00:00:20.57,290230,14:43:49,2,28486
665,pitstop_o4BokIQZ,00:00:13.201,290238,14:56:05,3,28486
666,pitstop_riCTVjs1,00:00:20.917,290250,15:14:07,4,28486
667,pitstop_9l0SEZeB,00:00:23.397,290287,14:23:04,1,28489
668,pitstop_bX4dnzKd,00:00:13.186,290292,14:31:22,2,28489
669,pitstop_QXNTe54i,00:00:21.426,290304,14:49:55,3,28489
670,pitstop_6xGUzVab,00:00:23.016,290326,15:23:34,4,28489
671,pitstop_j8cdf4sz,00:00:22.825,290329,15:28:55,5,28489
672,pitstop_6oV32JBL,00:00:22.222,290356,14:23:27,1,28491
673,pitstop_fqYoLKfO,00:00:20.613,290373,14:50:32,2,28491
674,pitstop_vVmgBO92,00:00:20.929,290398,15:30:17,3,28491
675,pitstop_ebmBf5Hj,00:00:22.844,290425,14:27:04,1,28493
676,pitstop_JdRmwSJk,00:00:23.563,290440,14:51:12,2,28493
677,pitstop_bhnX2Yxh,00:00:21.651,290455,15:14:54,3,28493
678,pitstop_d8KHrWKC,00:00:25.337,290490,14:23:32,1,28495
679,pitstop_yltcZyoZ,00:00:20.916,290508,14:52:27,2,28495
680,pitstop_poJlN7H2,00:00:49.849,290526,15:20:46,3,28495
681,pitstop_Cqkjh0rl,00:00:22.47,290530,15:28:37,4,28495
682,pitstop_GhDl9OYv,00:00:23.633,290557,14:25:35,1,28497
683,pitstop_VHm6Ef9O,00:00:22.501,290570,14:46:40,2,28497
684,pitstop_dYRdTF2D,00:00:27.839,290582,15:05:37,3,28497
685,pitstop_x5WqVwi3,00:00:23.01,290593,15:23:32,4,28497
686,pitstop_542bZtXq,00:00:22.458,290596,15:28:58,5,28497
687,pitstop_kK8nv4uY,00:00:22.772,290623,14:24:53,1,28499
688,pitstop_aNimmJSy,00:00:22.147,290635,14:43:45,2,28499
689,pitstop_ZsLZvj84,00:00:20.99,290654,15:12:56,3,28499
690,pitstop_yDZMZBqt,00:00:22.364,290660,15:22:56,4,28499
691,pitstop_xmAT31bH,00:00:21.715,290663,15:28:12,5,28499
692,pitstop_yyHExY4X,00:00:21.948,290680,14:26:02,1,28501
693,pitstop_2uo0SaYV,00:00:20.071,290693,14:46:04,2,28501
694,pitstop_7S25AUkL,00:00:21.371,290707,14:23:12,1,28505
695,pitstop_e1j5FRVC,00:00:25.434,290719,14:42:16,2,28505
696,pitstop_kLOSfeGT,00:00:23.118,290734,14:26:49,1,28508
697,pitstop_U9QDXKXG,00:00:20.898,290744,14:13:27,1,28510
698,pitstop_HtYxfswk,00:00:21.411,290752,14:29:09,2,28510
699,pitstop_DP0LLuel,00:00:20.786,290769,15:04:14,3,28510
700,pitstop_BeCz2NGA,00:00:21.015,290789,14:09:42,1,28514
701,pitstop_5a11CbpW,00:00:20.947,290817,15:06:19,2,28514
702,pitstop_HViEj0S8,00:00:26.046,290836,14:09:46,1,28518
703,pitstop_8m0eE64J,00:00:21.756,290846,14:29:40,2,28518
704,pitstop_55wtGOWU,00:00:21.64,290865,15:08:15,3,28518
705,pitstop_hgXpXnwV,00:00:20.994,290887,14:19:18,1,28521
706,pitstop_CpGfMgMM,00:00:21.243,290908,15:02:28,2,28521
707,pitstop_D8Ztv2hk,00:00:20.153,290930,14:11:45,1,28525
708,pitstop_FwcDEqsK,00:00:20.226,290939,14:29:39,2,28525
709,pitstop_FH9zRcX3,00:00:21.319,290957,15:06:39,3,28525
710,pitstop_XUXRXdDu,00:00:23.09,290981,14:25:16,1,28526
711,pitstop_Zd2XGJ5X,00:00:21.171,291000,15:04:42,2,28526
712,pitstop_1O83LVHI,00:00:22.773,291030,14:29:31,1,28530
713,pitstop_QGf7EuRv,00:00:20.983,291048,15:06:38,2,28530
714,pitstop_FgZD1Y2F,00:00:22.267,291072,14:21:21,1,28533
715,pitstop_rYVTq2D4,00:00:21.856,291093,15:04:43,2,28533
716,pitstop_v82HXScV,00:00:21.485,291095,15:08:49,3,28533
717,pitstop_5Mx3uSgf,00:00:21.395,291122,14:27:22,1,28537
718,pitstop_qoB0nGhA,00:00:21.979,291140,15:04:45,2,28537
719,pitstop_a8RXDBZc,00:00:21.421,291169,14:27:31,1,28541
720,pitstop_bxhAjanu,00:00:22.303,291186,15:03:01,2,28541
721,pitstop_olRQB0uX,00:00:21.334,291217,14:32:11,1,28544
722,pitstop_ASclXUGj,00:00:21.35,291233,15:05:01,2,28544
723,pitstop_0OTwWfmK,00:00:24.161,291262,14:32:10,1,28546
724,pitstop_aFglb2e5,00:00:21.269,291277,15:03:08,2,28546
725,pitstop_moQZX7JR,00:00:30.795,291295,14:06:10,1,28549
726,pitstop_qOXwBJAp,00:00:13.968,291302,14:20:14,2,28549
727,pitstop_y4sxlQfj,00:00:20.756,291315,14:47:48,3,28549
728,pitstop_rTI6a8HD,00:00:22.159,291354,14:30:20,1,28553
729,pitstop_gMvwiqJK,00:00:21.484,291372,15:07:16,2,28553
730,pitstop_0OMGuzzS,00:00:28.539,291386,14:06:14,1,28555
731,pitstop_5feRuqaw,00:00:22.009,291398,14:30:46,2,28555
732,pitstop_YAo85tVq,00:00:22.306,291418,15:11:16,3,28555
733,pitstop_3IwrHweb,00:00:21.818,291443,14:29:38,1,28558
734,pitstop_2WFaFOO4,00:00:21.478,291461,15:06:56,2,28558
735,pitstop_z5L6x52D,00:00:47.753,291470,15:24:23,3,28558
736,pitstop_I8M2Y9Gf,00:00:22.939,291488,14:30:22,1,28561
737,pitstop_p7ISMWVU,00:00:22.114,291511,15:17:29,2,28561
738,pitstop_sCGfTt6L,00:00:35.092,291520,14:05:58,1,28563
