id,api_id,car_number,round_id,team_driver_id
644,roundentry_ijGx27zq,14,27,294
645,roundentry_x0vv2kN7,20,27,297
646,roundentry_cnQfHUNo,32,27,352
647,roundentry_cjSr5u6X,38,27,362
648,roundentry_GWWaA2Dp,24,27,363
649,roundentry_4jhP0h2J,40,27,364
650,roundentry_4fmMOqyA,6,27,365
651,roundentry_Q0tvpi0O,6,27,302
652,roundentry_5XOmSq7y,22,27,360
653,roundentry_dZdrCp02,12,27,304
654,roundentry_R9yJG4Gf,4,27,302
655,roundentry_zwvCHpJr,2,27,293
656,roundentry_3pVIJPd3,16,27,296
657,roundentry_gndj2SFN,26,27,353
658,roundentry_hwXuKMIm,34,27,366
659,roundentry_7MytQaWk,36,27,367
660,roundentry_h3RL7St6,16,28,294
661,roundentry_t64lWeud,18,28,302
662,roundentry_7qmJLpwe,20,28,293
663,roundentry_5VsNSdbz,10,28,291
664,roundentry_CIZfqWtX,14,28,304
665,roundentry_jLM5Z2h7,12,28,292
666,roundentry_PL4bdNWT,46,28,351
667,roundentry_224KO5KJ,44,28,352
668,roundentry_5yZg4SGm,22,28,361
669,roundentry_DDERtXv7,2,28,296
670,roundentry_874kGMnG,38,28,368
671,roundentry_bmmmwZgn,48,28,356
672,roundentry_bOH4uekW,28,28,353
673,roundentry_SvPKwx5y,30,28,369
674,roundentry_123UqlDZ,32,28,370
675,roundentry_Z2RfXZ5h,24,28,303
676,roundentry_6f3MVDNK,36,28,371
677,roundentry_X5YKkCN3,42,28,372
678,roundentry_1ShhjsL0,34,28,373
679,roundentry_kEqUnoKb,40,28,358
680,roundentry_5OCL3iSJ,4,28,298
681,roundentry_JtPb02RT,26,28,360
682,roundentry_o2iFI1Jd,6,28,297
683,roundentry_gYQWwRCP,8,28,357
684,roundentry_0MLKKJQo,50,28,359
685,roundentry_UXb8FQ2Z,5,29,291
686,roundentry_HT7hBQIZ,23,29,302
687,roundentry_l2rNthS2,6,29,304
688,roundentry_mcraHtZh,24,29,293
689,roundentry_H0GY7JlK,8,29,294
690,roundentry_RZgDfU15,25,29,303
691,roundentry_O6Eyjt6u,10,29,372
692,roundentry_hztN1PWF,16,29,358
693,roundentry_VneUjJnO,20,29,374
694,roundentry_7fOhsTx3,9,29,352
695,roundentry_ADJOrL36,18,29,375
696,roundentry_IV7jnjIv,14,29,376
697,roundentry_pADhjSDH,7,29,292
698,roundentry_z4BPK6pu,26,29,361
699,roundentry_PWmoo6pe,19,29,300
700,roundentry_3QTuXRNs,2,29,353
701,roundentry_U8LUGdvG,4,29,377
702,roundentry_IdFqwfag,12,29,359
703,roundentry_CAhoh9g3,31,29,351
704,roundentry_ftcAYOKx,1,29,360
705,roundentry_pzqnsTaI,30,29,296
706,roundentry_pm8B1lz1,15,29,378
707,roundentry_euEl94hF,29,29,298
708,roundentry_K6mZaPdG,3,29,379
709,roundentry_3HIRy6ZO,28,29,297
710,roundentry_4hoz8F1w,11,29,355
711,roundentry_U9oqmMLx,22,29,380
712,roundentry_lRoI5o7S,12,30,304
713,roundentry_izjmd4Ch,5,30,302
714,roundentry_ml9ZZOro,3,30,294
715,roundentry_9FZpaycF,7,30,303
716,roundentry_3H2697p1,17,30,351
717,roundentry_uchbqtnd,19,30,371
718,roundentry_pQQi4PCD,18,30,381
719,roundentry_dZLz3B5s,1,30,291
720,roundentry_ibOYsvvx,1,30,292
721,roundentry_FnZDg1oz,31,30,382
722,roundentry_WCTV7xB9,20,30,352
723,roundentry_awVQYC2E,40,30,383
724,roundentry_aUNN2yYs,24,30,384
725,roundentry_OGf1k2H6,16,30,355
726,roundentry_Ol3oEYWw,36,30,385
727,roundentry_lBiyYeaf,37,30,386
728,roundentry_O41VjDyu,22,30,387
729,roundentry_xFGcq2dm,4,30,292
730,roundentry_PidCMiSz,4,30,291
731,roundentry_GiI1VJ9y,38,30,300
732,roundentry_Fe9HWBjP,8,30,361
733,roundentry_e6i5cepv,35,30,388
734,roundentry_VHdhMvwH,12,30,356
735,roundentry_wFOExyxH,26,30,389
736,roundentry_lynWQ03z,23,30,390
737,roundentry_TaZHIQZC,9,30,296
738,roundentry_rHDdJvmk,11,30,297
739,roundentry_afv92Nnl,14,30,372
740,roundentry_FkcaTrFX,28,30,391
741,roundentry_aqQTajDN,34,30,392
742,roundentry_0gNQrpVT,41,30,393
743,roundentry_oycxOW79,10,30,298
744,roundentry_xKFOm67T,15,30,359
745,roundentry_TLswHTAa,32,30,394
746,roundentry_uJZrtZvO,21,30,395
747,roundentry_iQLmO6Wa,30,30,396
748,roundentry_piyWmr0e,46,31,291
749,roundentry_NaCGctbu,24,31,304
750,roundentry_YphdCNy3,26,31,294
751,roundentry_Zvfv1yoJ,32,31,303
752,roundentry_F2auluBC,32,31,302
753,roundentry_DwKI6Zhp,34,31,397
754,roundentry_BPgGDD0F,28,31,292
755,roundentry_1IbcqEU8,20,31,358
756,roundentry_fLr0C3dT,40,31,398
757,roundentry_9uNZHUfo,18,31,399
758,roundentry_wkqn4G3Q,4,31,400
759,roundentry_dG8L9AC7,42,31,351
760,roundentry_uVyO0cK2,36,31,361
761,roundentry_bjv9WbhB,8,31,298
762,roundentry_l5CqpM33,6,31,296
763,roundentry_HfP0jnKh,30,31,302
764,roundentry_sI9sok9i,30,31,303
765,roundentry_Y8wl9oRG,16,31,360
766,roundentry_1EyYJOi1,38,31,401
767,roundentry_DpDmMcOI,14,31,363
768,roundentry_uVXjxmi3,2,31,381
769,roundentry_CzT8zG7S,10,31,352
770,roundentry_L8ziuzUR,50,32,302
771,roundentry_vNFM1CnR,6,32,304
772,roundentry_1d3dMl47,2,32,292
773,roundentry_pmBILIxu,8,32,294
774,roundentry_MengEXRS,36,32,298
775,roundentry_TCWzAB5l,40,32,357
776,roundentry_ieMHl59q,56,32,402
777,roundentry_j5YQTbQb,56,32,403
778,roundentry_aUPzmTxe,10,32,404
779,roundentry_7aqLDt9S,38,32,297
780,roundentry_d8Ep6xOC,32,32,370
781,roundentry_uUwrXPdY,44,32,405
782,roundentry_Mv7MQ3Cp,46,32,300
783,roundentry_ONLKAONR,28,32,371
784,roundentry_AwEOcuog,48,32,395
785,roundentry_Sb9JlbWl,16,32,369
786,roundentry_bwgaKtpf,64,32,352
787,roundentry_2XINknTC,4,32,291
788,roundentry_fVWOLqff,52,32,303
789,roundentry_CIyHI7lf,54,32,361
790,roundentry_eFkHjEXn,58,32,351
791,roundentry_eR2YGTWT,20,32,406
792,roundentry_fqJcYcSw,30,32,358
793,roundentry_ak9XTbOO,24,32,355
794,roundentry_mq1pdGpb,12,32,407
795,roundentry_sJ7ZpFlB,22,32,359
796,roundentry_Jzzxasxj,2,32,400
797,roundentry_Tog89omC,34,32,373
798,roundentry_GHUpEt88,18,32,408
799,roundentry_L9FZA0AE,26,32,356
800,roundentry_5QyFGtMD,14,32,360
801,roundentry_2OPmv4sW,2,33,409
802,roundentry_XSV1cYHg,10,33,410
803,roundentry_HnOzjb73,12,33,411
804,roundentry_Ay3vYDWJ,26,33,412
805,roundentry_05ctJRa8,20,33,413
806,roundentry_6SrymYLp,28,33,414
807,roundentry_dPKYebIZ,8,33,415
808,roundentry_e95Nzac2,30,33,416
809,roundentry_VIiubg4Q,16,33,417
810,roundentry_GJrrram5,18,33,418
811,roundentry_1KiD9zz1,14,33,419
812,roundentry_RpuAjGcN,4,33,420
813,roundentry_gxesyd3c,32,33,421
814,roundentry_QuQZbVRH,22,33,422
815,roundentry_0AAOOibS,34,33,423
816,roundentry_UMGD93HU,24,33,424
817,roundentry_usfUvBRJ,6,33,425
818,roundentry_N6E3p61Q,36,33,426
819,roundentry_UgNP8fML,14,34,427
820,roundentry_3m8t21RA,9,34,428
821,roundentry_GOuGKGRn,2,34,429
822,roundentry_ybxDlF2A,34,34,430
823,roundentry_CkEhs7uk,34,34,431
824,roundentry_tlgVWj0e,73,34,432
825,roundentry_Dql8w5WT,77,34,433
826,roundentry_8x0BN0aN,7,34,434
827,roundentry_gZ5Ch7BC,5,34,435
828,roundentry_gHQpBH14,5,34,436
829,roundentry_bWcKwQdb,28,34,437
830,roundentry_GeDtxsVG,24,34,438
831,roundentry_kj8TDlgh,45,34,439
832,roundentry_y4jzofWC,45,34,440
833,roundentry_sQw69MVk,45,34,441
834,roundentry_hbEgSkV2,45,34,442
835,roundentry_uE5Arm9R,45,34,443
836,roundentry_4ZDdnpZ7,98,34,444
837,roundentry_TCRK1YGE,98,34,445
838,roundentry_AAL858KB,88,34,446
839,roundentry_a1sVJ1Yp,17,34,447
840,roundentry_7yA6CirW,16,34,431
841,roundentry_yNImw7VX,16,34,448
842,roundentry_ifPcUZEz,16,34,449
843,roundentry_8ND2nXwa,16,34,450
844,roundentry_XRH0ZRsJ,32,34,451
845,roundentry_yKjxAUZk,25,34,452
846,roundentry_mGaNqTsh,27,34,453
847,roundentry_0X7SozwZ,27,34,454
848,roundentry_4PdLN3sc,71,34,455
849,roundentry_pj4pw9rH,71,34,456
850,roundentry_YCqRjwmj,1,34,439
851,roundentry_Fa9Y8Ett,1,34,457
852,roundentry_31ZJ9HDD,1,34,442
853,roundentry_pNifPryM,35,34,458
854,roundentry_iYDLJ9Bl,12,34,459
855,roundentry_QRytwVBH,12,34,460
856,roundentry_1lW202tg,31,34,450
857,roundentry_xcb1MIWc,31,34,461
858,roundentry_ZRElgupT,43,34,462
859,roundentry_sTwWhOER,43,34,463
860,roundentry_51bnBP0a,43,34,464
861,roundentry_9tT70CcB,74,34,465
862,roundentry_lJ6CMwzq,74,34,466
863,roundentry_aMFwT6M6,99,34,435
864,roundentry_IJTn8Y8N,19,34,467
865,roundentry_Qn9eBbOp,38,34,457
866,roundentry_VKD1WFbh,38,34,468
867,roundentry_o891G9NR,10,34,448
868,roundentry_YuCZM1cj,65,34,469
869,roundentry_0vPxGr72,65,34,470
870,roundentry_HEqZnvtv,33,34,471
871,roundentry_InR2dcaV,33,34,472
872,roundentry_AsP8shwj,15,34,441
873,roundentry_Q9079Utu,51,34,473
874,roundentry_y1iLyRES,26,35,409
875,roundentry_AOYF5YJr,8,35,412
876,roundentry_871xid7Z,22,35,474
877,roundentry_D1rpFS5S,10,35,411
878,roundentry_t44PYN57,10,35,419
879,roundentry_HLpDCs7U,18,35,475
880,roundentry_BHu7FKJx,20,35,415
881,roundentry_4KtEHXsu,30,35,476
882,roundentry_tddMo9hs,4,35,410
883,roundentry_1FKZWRuo,16,35,477
884,roundentry_LPRV70ee,12,35,418
885,roundentry_0P0AHZFB,28,35,420
886,roundentry_eTdA0xLk,6,35,411
887,roundentry_1NWvConV,2,35,478
888,roundentry_kHioFCXi,24,35,421
889,roundentry_Z02QMUz4,18,36,479
890,roundentry_AWJCtiv4,20,36,480
891,roundentry_IE0tqSIO,34,36,481
892,roundentry_ZnFnVePF,46,36,415
893,roundentry_qfNl8YyK,14,36,482
894,roundentry_hqJrCkq4,24,36,418
895,roundentry_iMMVjI65,28,36,477
896,roundentry_dmnim4Wz,4,36,412
897,roundentry_ZjmFHSU8,36,36,424
898,roundentry_bXaH7kgp,12,36,420
899,roundentry_YxWO9wKV,16,36,421
900,roundentry_vpv4WcPm,42,36,483
901,roundentry_fiSCUYJv,48,36,414
902,roundentry_degeyP7P,22,36,484
903,roundentry_fvXpC73H,44,36,485
904,roundentry_ZINmAREs,2,36,411
905,roundentry_h1gEDKGK,32,36,486
906,roundentry_2QO2hQCU,30,36,487
907,roundentry_Gqso26q1,6,36,419
908,roundentry_jBAZf0KL,26,36,488
909,roundentry_oyQF0j1W,10,36,489
910,roundentry_NCDEhEBY,40,36,476
911,roundentry_mgKUVgOR,9,37,411
912,roundentry_3weOYLLH,11,37,419
913,roundentry_QP2JGYD7,33,37,420
914,roundentry_Ft1H8wY5,1,37,479
915,roundentry_llmjiLaH,10,37,412
916,roundentry_5K7A4Qj5,4,37,421
917,roundentry_qShIp69l,2,37,480
918,roundentry_pFObsntI,8,37,483
919,roundentry_o56By13c,19,37,475
920,roundentry_anfWpuHD,29,37,490
921,roundentry_CfzobYa5,25,37,491
922,roundentry_AdR854Ov,3,37,414
923,roundentry_GXqcfO26,23,37,492
924,roundentry_e5JNdQAu,26,37,493
925,roundentry_M5gyHwrf,28,37,494
926,roundentry_oSwz2rPQ,7,37,474
927,roundentry_Wo0bK602,22,37,495
928,roundentry_aVBBoDev,17,37,418
929,roundentry_c0fnCQuo,5,37,485
930,roundentry_vYZmBsZy,6,37,496
931,roundentry_UuSnpbyo,6,37,415
932,roundentry_Px0jgPnK,32,37,482
933,roundentry_sJSk9W9h,32,37,489
934,roundentry_Y1MLP23a,24,37,497
935,roundentry_bQT2DSFO,12,37,498
936,roundentry_knaZHyBo,31,37,489
937,roundentry_qit2aytP,18,37,499
938,roundentry_6MW6iCKr,20,37,500
939,roundentry_IgjWAKdH,14,37,481
940,roundentry_1kBBFynb,21,37,501
941,roundentry_bEj1lryc,30,37,502
942,roundentry_x9oefMb9,15,37,424
943,roundentry_TFmD1y4t,27,37,503
944,roundentry_sg5yrjww,30,37,504
945,roundentry_FUy5oDD6,18,38,479
946,roundentry_x2QSJRvt,1,38,419
947,roundentry_oTCfgKV0,1,38,411
948,roundentry_BQUXAoPf,2,38,412
949,roundentry_p7WYhMzD,19,38,480
950,roundentry_JKx9bpEr,7,38,476
951,roundentry_hsxD6I2e,4,38,505
952,roundentry_2gLrvBZx,15,38,414
953,roundentry_CypicKoy,25,38,424
954,roundentry_7SwGiCkC,24,38,481
955,roundentry_N4ng18nY,9,38,418
956,roundentry_Lu4CLqie,14,38,415
957,roundentry_UNJzltm6,21,38,506
958,roundentry_Oe1Jtjgg,11,38,499
959,roundentry_z86fvQ8Z,22,38,507
960,roundentry_JfngPIEj,20,38,484
961,roundentry_aGuSNFj9,10,38,477
962,roundentry_4QPJ9Tgk,3,38,419
963,roundentry_YKIdPibb,8,38,421
964,roundentry_hsyIyxub,16,38,474
965,roundentry_yd6MKOBO,12,38,475
966,roundentry_HbLZEqPF,6,38,420
967,roundentry_7B5hMTww,5,38,482
968,roundentry_dPgaGjW4,17,38,483
969,roundentry_yovZxmAh,4,39,479
970,roundentry_PKSNtJz3,20,39,411
971,roundentry_KMtZ43uc,6,39,484
972,roundentry_mIV42Kc4,30,39,421
973,roundentry_7pydeC5C,28,39,476
974,roundentry_VxqOXbq6,18,39,483
975,roundentry_py3HRttD,24,39,417
976,roundentry_YXTVvCB2,2,39,478
977,roundentry_KB7MUWr4,8,39,480
978,roundentry_RhBAdBxZ,26,39,412
979,roundentry_hRBvyMG0,22,39,419
980,roundentry_TFGsTjxe,34,39,414
981,roundentry_XHrw7EI1,32,39,474
982,roundentry_63bs3XMl,14,39,508
983,roundentry_M6xkVH9Q,10,39,418
984,roundentry_pKrrY5dj,12,39,499
985,roundentry_fq3NH2Md,24,39,481
986,roundentry_Tef141cH,16,40,479
987,roundentry_4Hpvi7Oa,40,40,419
988,roundentry_iY4iRZNe,38,40,411
989,roundentry_LrLxmYJy,38,40,417
990,roundentry_AibopZek,12,40,484
991,roundentry_ZfFUDnmg,30,40,412
992,roundentry_JzJaYJkq,42,40,508
993,roundentry_pYz041Ti,10,40,500
994,roundentry_LYJD8CBf,26,40,509
995,roundentry_HT3aEVtT,18,40,476
996,roundentry_kEw8w4FK,28,40,474
997,roundentry_l7iOpvkG,8,40,423
998,roundentry_cHeX2sy2,34,40,510
999,roundentry_OyGjRxFd,22,40,482
1000,roundentry_hYOCQcCC,14,40,480
1001,roundentry_OQ5imI3v,24,40,421
1002,roundentry_hnNuwKin,20,40,425
1003,roundentry_JK8ooJcF,32,40,411
1004,roundentry_TKTRUsye,6,40,481
1005,roundentry_WNuaZ1V8,46,40,499
1006,roundentry_9w43LPMO,44,40,418
1007,roundentry_mz34HJAz,20,40,511
1008,roundentry_uMy5SLab,38,41,419
1009,roundentry_sGqyp1t2,14,41,425
1010,roundentry_T4arFYnq,2,41,479
1011,roundentry_khWW9ROD,10,41,421
1012,roundentry_C6Gf2IbQ,4,41,480
1013,roundentry_fkPbKPfk,16,41,512
1014,roundentry_tKYumOjB,26,41,509
1015,roundentry_uMSHvSrY,28,41,483
1016,roundentry_aIRupcCE,18,41,415
1017,roundentry_JUr3I07W,12,41,476
1018,roundentry_OxI3IaTd,22,41,513
1019,roundentry_d9ffNnY8,22,41,416
1020,roundentry_hpNkt1Vn,6,41,484
1021,roundentry_cLYHu8f7,40,41,412
1022,roundentry_ZBeqISD3,48,41,488
1023,roundentry_ZFcHw94V,24,41,414
1024,roundentry_OCUHs9UM,8,41,474
1025,roundentry_h9opWnxN,46,41,418
1026,roundentry_RhoM718C,30,41,478
1027,roundentry_qCL4Qzle,34,41,514
1028,roundentry_L6j4i9yR,36,41,515
1029,roundentry_gYbnSuSf,20,41,481
1030,roundentry_6pTvu8sS,42,41,500
1031,roundentry_VfuJB3Ob,2,42,516
1032,roundentry_WiMhmn0v,12,42,517
1033,roundentry_YXyumrl0,12,42,518
1034,roundentry_XjiSvgy7,12,42,519
1035,roundentry_8fEPPNXl,10,42,520
1036,roundentry_uMwhfZSp,10,42,517
1037,roundentry_WCdRgYpi,10,42,519
1038,roundentry_QIMoN0mf,8,42,521
1039,roundentry_u5V9o6MZ,8,42,522
1040,roundentry_3VaWgOVU,8,42,523
1041,roundentry_cYwWgzP8,18,42,524
1042,roundentry_W4kQsWIe,28,42,525
1043,roundentry_btgkyqog,28,42,526
1044,roundentry_Y0MUzlgz,22,42,525
1045,roundentry_CWaye4Ui,22,42,527
1046,roundentry_eopwSK4m,22,42,528
1047,roundentry_z1san0F2,20,42,528
1048,roundentry_UckB2NIK,20,42,526
1049,roundentry_9nIUSLBC,20,42,527
1050,roundentry_xUktu31D,26,42,525
1051,roundentry_JZ21t75O,26,42,529
1052,roundentry_A3AXUnFT,26,42,530
1053,roundentry_yAqErFFG,42,42,531
1054,roundentry_uB3Ctg06,14,42,519
1055,roundentry_9LSA1GwK,36,42,532
1056,roundentry_NDOQPRnm,36,42,533
1057,roundentry_uqlfPkiz,6,42,522
1058,roundentry_3TIEdemi,30,42,534
1059,roundentry_TytWTzVU,32,42,535
1060,roundentry_zEb57aor,38,42,536
1061,roundentry_zwiamkOE,16,42,526
1062,roundentry_fQ5BmWDE,4,42,523
1063,roundentry_MDH43aZU,34,42,533
1064,roundentry_jo77oTpZ,40,42,537
1065,roundentry_yabwdfMS,24,42,529
1066,roundentry_C26rAxX9,44,43,519
1067,roundentry_zEaXpbXX,30,43,532
1068,roundentry_JtxtxRH9,34,43,538
1069,roundentry_5tyXARrm,34,43,526
1070,roundentry_61yp5mQy,42,43,517
1071,roundentry_K1ttIH9G,28,43,533
1072,roundentry_4MIOI9dv,32,43,539
1073,roundentry_nFR7s8yU,10,43,540
1074,roundentry_OlYRodja,48,43,541
1075,roundentry_zu9Qm0YF,48,43,542
1076,roundentry_62d58sRN,16,43,522
1077,roundentry_0cRI04Em,40,43,526
1078,roundentry_ZdELZuV5,40,43,538
1079,roundentry_6H2gJ85j,26,43,535
1080,roundentry_kRwrUMyn,46,43,543
1081,roundentry_3RYDKLpz,36,43,524
1082,roundentry_RKGuV7Yi,12,43,536
1083,roundentry_t8qbRAyZ,2,43,516
1084,roundentry_2MW1FIQU,8,43,544
1085,roundentry_iYzuVlbq,4,43,545
1086,roundentry_q8E9wLUR,18,43,546
1087,roundentry_0y1CEN9B,14,43,547
1088,roundentry_xGwOPw6M,38,43,527
1089,roundentry_XfgnRkMk,22,43,548
1090,roundentry_Jo4Puzgj,24,43,549
1091,roundentry_ub6NHdCF,4,43,521
1092,roundentry_H9Qn829f,6,44,550
1093,roundentry_mH6chQdw,10,44,551
1094,roundentry_pd1MV8U9,10,44,552
1095,roundentry_v4KHBIsb,15,44,553
1096,roundentry_Zftf4EJs,44,44,554
1097,roundentry_PcxgwAO6,77,44,555
1098,roundentry_0EcrLNN0,77,44,556
1099,roundentry_8rzEPdNz,19,44,557
1100,roundentry_I6gJfUYa,71,44,558
1101,roundentry_0gphUSVV,29,44,559
1102,roundentry_5pRYh7rS,48,44,560
1103,roundentry_kIN8UxEu,89,44,561
1104,roundentry_DSbCYNbB,98,44,562
1105,roundentry_2nMp0tqI,41,44,563
1106,roundentry_4GSViMKn,83,44,564
1107,roundentry_gs34JKTQ,33,44,565
1108,roundentry_tyWLjrtG,12,44,566
1109,roundentry_1p2ujo1Z,22,44,567
1110,roundentry_8biaJ3WD,99,44,568
1111,roundentry_MWZT8BoJ,81,44,569
1112,roundentry_Df7zVhGy,8,44,570
1113,roundentry_gFZmO22L,31,44,571
1114,roundentry_sdabilGf,16,44,572
1115,roundentry_MMGN1vET,37,44,573
1116,roundentry_s9nCDlWQ,49,44,574
1117,roundentry_jAuxIwCN,1,44,575
1118,roundentry_ZVmjDcSR,4,44,576
1119,roundentry_EauowxIy,3,44,577
1120,roundentry_WlC2GXJI,42,44,578
1121,roundentry_KUZ0ecN7,27,44,579
1122,roundentry_FP7WzUlo,39,44,580
1123,roundentry_CmylABre,68,44,581
1124,roundentry_WiSYftw4,23,44,582
1125,roundentry_AzvdmPQn,14,44,583
1126,roundentry_G0x7Fajg,5,44,584
1127,roundentry_gEgm0U9q,10,45,516
1128,roundentry_8uLYgSoo,14,45,522
1129,roundentry_AbOEHmTU,2,45,517
1130,roundentry_JDVWca5S,6,45,541
1131,roundentry_QcNxqMkx,24,45,524
1132,roundentry_Yzspc3Um,24,45,526
1133,roundentry_qUDDVCBa,4,45,519
1134,roundentry_sAsTrKp2,22,45,527
1135,roundentry_oQpkDEao,26,45,538
1136,roundentry_B5c9qiLc,28,45,547
1137,roundentry_YB3ZK6zg,12,45,523
1138,roundentry_n0tTMyx4,30,45,532
1139,roundentry_H9xqQshY,40,45,546
1140,roundentry_85KTTza3,20,45,526
1141,roundentry_W2jJUiBC,38,45,585
1142,roundentry_ZoudIErx,48,45,542
1143,roundentry_NiGFKPhF,4,45,543
1144,roundentry_DSvch5Tl,8,46,516
1145,roundentry_0rl2FOug,10,46,522
1146,roundentry_xhO2n6Nh,18,46,527
1147,roundentry_ovuSJAjM,16,46,524
1148,roundentry_5TckHUCI,6,46,586
1149,roundentry_6E41ud86,14,46,526
1150,roundentry_Nx6e6V9S,2,46,587
1151,roundentry_d2Khkwcv,22,46,588
1152,roundentry_XlkMGpJs,28,46,547
1153,roundentry_a7Lj0TNJ,24,46,540
1154,roundentry_rcloaA88,30,46,589
1155,roundentry_X3iQ4xa1,4,46,519
1156,roundentry_AdSgLuWg,20,46,544
1157,roundentry_uhkC0MUu,32,46,590
1158,roundentry_wVlpQA7K,12,46,523
1159,roundentry_G9iuz9Gy,26,46,591
1160,roundentry_i7YXGasA,12,47,522
1161,roundentry_DC9za0lV,10,47,516
1162,roundentry_Px4QKi8b,14,47,523
1163,roundentry_0ipvLt24,50,47,592
1164,roundentry_Oi3MEb7V,4,47,527
1165,roundentry_7l4VEjZP,16,47,586
1166,roundentry_kacEDogj,16,47,587
1167,roundentry_qtvtl5K0,26,47,593
1168,roundentry_tBMho0Md,46,47,548
1169,roundentry_DdyLobMk,28,47,594
1170,roundentry_xc43pMhc,28,47,595
1171,roundentry_JeSM0Piu,18,47,519
1172,roundentry_HV84iYZ7,6,47,524
1173,roundentry_VHQIDBtJ,40,47,596
1174,roundentry_ymth6G6W,32,47,597
1175,roundentry_FXaAuXZC,42,47,598
1176,roundentry_G4hYxQKU,24,47,588
1177,roundentry_WiYXyUUu,44,47,599
1178,roundentry_IqkPN6QF,48,47,590
1179,roundentry_bi59bAsu,30,47,594
1180,roundentry_g9ChE9sI,36,47,600
1181,roundentry_XUYWBSxn,36,47,601
1182,roundentry_nqAMbHXL,38,47,602
1183,roundentry_zklJOUAQ,20,47,586
1184,roundentry_uWMGZCUF,8,47,603
1185,roundentry_UHsUQlQP,2,47,526
1186,roundentry_NKHl9YEC,22,47,544
1187,roundentry_ofiqniha,34,47,604
1188,roundentry_W0wdH2Vt,18,48,516
1189,roundentry_rGknMDRv,14,48,592
1190,roundentry_ux28Bmk4,4,48,586
1191,roundentry_N95ZmlRq,36,48,526
1192,roundentry_Mr6pXyAk,34,48,529
1193,roundentry_2KOMxqKt,12,48,520
1194,roundentry_Vc14WNoW,28,48,524
1195,roundentry_xMEWki6S,8,48,519
1196,roundentry_uHalV1XW,40,48,605
1197,roundentry_gX7cPhwv,6,48,587
1198,roundentry_BM3GHKVw,20,48,523
1199,roundentry_4jASK2ua,30,48,527
1200,roundentry_ILzviTZn,38,48,590
1201,roundentry_Phul0zU5,16,48,522
1202,roundentry_gwcDBWqE,26,48,540
1203,roundentry_ivMHC9IO,22,48,588
1204,roundentry_PYVX6VAr,32,48,598
1205,roundentry_yzM4cApq,42,48,594
1206,roundentry_xIA3acMQ,24,48,606
1207,roundentry_jm0RXeqp,44,48,595
1208,roundentry_04bB93RD,2,48,517
1209,roundentry_h0jnhYn3,10,48,607
1210,roundentry_V1ZzisWX,46,48,608
1211,roundentry_Azp363Fx,34,49,609
1212,roundentry_bGFPKZsO,34,49,610
1213,roundentry_LU1ELaQZ,4,49,611
1214,roundentry_FEIzCvT1,14,49,612
1215,roundentry_KBfnlExw,10,49,613
1216,roundentry_8Ys5QFSl,10,49,614
1217,roundentry_jwx5VmSV,38,49,615
1218,roundentry_qhkVIvdx,16,49,616
1219,roundentry_1YyhjTYm,16,49,617
1220,roundentry_RRA9T4b2,2,49,618
1221,roundentry_9GNAknSv,36,49,619
1222,roundentry_LKaT9Sdy,8,49,620
1223,roundentry_11Sc4aTt,6,49,621
1224,roundentry_0Dd4a1wB,32,49,622
1225,roundentry_YvXvEE7D,12,49,623
1226,roundentry_K7D8994M,30,49,609
1227,roundentry_InZGDDgd,28,50,618
1228,roundentry_StZyA0Mm,26,50,609
1229,roundentry_KX8P8fAZ,26,50,619
1230,roundentry_DPuAlXtm,30,50,611
1231,roundentry_HXELQgxk,20,50,622
1232,roundentry_vwVWSBSE,20,50,609
1233,roundentry_PjubizRb,6,50,624
1234,roundentry_4IFM9OgP,4,50,625
1235,roundentry_6ib4wo09,4,50,626
1236,roundentry_yVbVpQXU,32,50,627
1237,roundentry_uSeHcEv1,18,50,628
1238,roundentry_2YJeq9o4,2,50,629
1239,roundentry_47Dcksxo,8,50,630
1240,roundentry_39lKRGEi,22,50,622
1241,roundentry_DpjADvKA,14,50,631
1242,roundentry_sPz7CRIT,16,50,632
1243,roundentry_4n73zZ4J,24,50,610
1244,roundentry_DwGvfYwm,36,50,633
1245,roundentry_IWouZBjl,10,50,634
1246,roundentry_gUyPsxZr,12,50,635
1247,roundentry_X28Rf3r6,34,50,636
1248,roundentry_3wpWjWIg,8,51,637
1249,roundentry_AIEPZADO,4,51,638
1250,roundentry_x2vBSQcE,16,51,639
1251,roundentry_LMEuLSHe,98,51,640
1252,roundentry_a31oYQh1,73,51,641
1253,roundentry_68QB95GI,1,51,642
1254,roundentry_zuvGU75n,14,51,643
1255,roundentry_8x2gqhbw,19,51,644
1256,roundentry_6XVXBrUl,26,51,645
1257,roundentry_QjCEPZu7,27,51,646
1258,roundentry_n1vMp2KI,82,51,647
1259,roundentry_UTdBOBDV,42,51,648
1260,roundentry_DMnLZW1L,57,51,649
1261,roundentry_f3a1JrCF,55,51,650
1262,roundentry_0wkdA7SM,81,51,651
1263,roundentry_l0os0NXm,41,51,652
1264,roundentry_idcWzehY,64,51,653
1265,roundentry_w0ySmEiU,7,51,654
1266,roundentry_v3snhsTk,2,51,655
1267,roundentry_YhpnIB0F,24,51,656
1268,roundentry_5VxlYH3n,34,51,657
1269,roundentry_el1H2EUS,99,51,658
1270,roundentry_mhwYSQHa,10,51,659
1271,roundentry_Z2fRHAKh,10,51,660
1272,roundentry_ytbQwTEb,48,51,661
1273,roundentry_CFb1qb92,54,51,662
